dataset,classifier,vocab_size,seed,cv_strategy,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,balanced_accuracy_mean,macro_f1_mean,kappa_mean,auc_roc_mean,n_folds,n_trials,n_subjects,confusion_matrix,timestamp
mental_arithmetic,Chronos_Binning,1024,789,5fold-subject,0.4777777777777778,0.06285393610547088,0.43333333333333335,0.5666666666666667,0.4777777777777778,0.4698348565015231,-0.04444444444444443,0.4207407407407408,3,90,3,"[[21, 24], [23, 22]]",2026-03-21T20:15:12.816913
mental_arithmetic,Chronos_Binning,1024,2024,5fold-subject,0.4666666666666666,0.04714045207910316,0.43333333333333335,0.5333333333333333,0.4666666666666666,0.4563692480359147,-0.06666666666666665,0.4207407407407408,3,90,3,"[[21, 24], [24, 21]]",2026-03-21T20:15:12.819913
mental_arithmetic,PSD_LogReg,1024,42,5fold-subject,0.6333333333333333,0.12472191289246475,0.5,0.8000000000000002,0.6333333333333333,0.5511743158801983,0.26666666666666666,0.6503703703703704,3,90,3,"[[25, 20], [13, 32]]",2026-03-21T20:15:13.325815
mental_arithmetic,PSD_LogReg,1024,123,5fold-subject,0.6444444444444445,0.1396645009997393,0.5,0.8333333333333334,0.6444444444444444,0.5629308962642295,0.2888888888888889,0.6444444444444445,3,90,3,"[[26, 19], [13, 32]]",2026-03-21T20:15:13.329316
mental_arithmetic,PSD_LogReg,1024,456,5fold-subject,0.6444444444444445,0.1396645009997393,0.5,0.8333333333333334,0.6444444444444445,0.5629308962642297,0.2888888888888889,0.6577777777777779,3,90,3,"[[26, 19], [13, 32]]",2026-03-21T20:15:13.332314
mental_arithmetic,PSD_LogReg,1024,789,5fold-subject,0.6444444444444445,0.1396645009997393,0.5333333333333333,0.8333333333333334,0.6444444444444444,0.5629308962642295,0.2888888888888889,0.6518518518518518,3,90,3,"[[26, 19], [13, 32]]",2026-03-21T20:15:13.334814
mental_arithmetic,PSD_LogReg,1024,2024,5fold-subject,0.6333333333333333,0.12472191289246473,0.5,0.8000000000000002,0.6333333333333333,0.5520833333333334,0.26666666666666666,0.6562962962962963,3,90,3,"[[26, 19], [14, 31]]",2026-03-21T20:15:13.337814
epfl_p300,BPE_Hist_LogReg,1024,42,LOSO,0.6269290123456791,0.042804084145465424,0.5821759259259259,0.6846064814814815,0.5025462962962962,0.485917465579508,0.004192149199399253,0.5032339088220165,3,5184,3,"[[2977, 1343], [591, 273]]",2026-03-21T20:19:04.849725
epfl_p300,BPE_Hist_LogReg,1024,123,LOSO,0.6278935185185186,0.04180575208791289,0.5850694444444444,0.6846064814814815,0.502662037037037,0.4862803464965333,0.004318221499225672,0.5032536008230453,3,5184,3,"[[2983, 1337], [592, 272]]",2026-03-21T20:19:04.853226
epfl_p300,BPE_Hist_LogReg,1024,456,LOSO,0.6271219135802469,0.04274666984153002,0.5821759259259259,0.6846064814814815,0.502662037037037,0.4860460998029581,0.004363809975193404,0.5032371238425926,3,5184,3,"[[2978, 1342], [591, 273]]",2026-03-21T20:19:04.856225
epfl_p300,BPE_Hist_LogReg,1024,789,LOSO,0.6278935185185186,0.04272490185156517,0.5839120370370371,0.6857638888888888,0.502199074074074,0.4857770257806397,0.0034350710541118565,0.5032439557613169,3,5184,3,"[[2984, 1336], [593, 271]]",2026-03-21T20:19:04.859725
epfl_p300,BPE_Hist_LogReg,1024,2024,LOSO,0.6275077160493828,0.04266302019749176,0.5833333333333334,0.6851851851851852,0.5028935185185185,0.48640370099199975,0.004874578456743217,0.5032178337191358,3,5184,3,"[[2980, 1340], [591, 273]]",2026-03-21T20:19:04.862725
epfl_p300,BPE_Hist_RF,1024,42,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5174993569958848,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:20:09.550213
epfl_p300,BPE_Hist_RF,1024,123,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5174993569958848,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:20:09.553214
epfl_p300,BPE_Hist_RF,1024,456,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5174993569958848,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:20:09.556713
epfl_p300,BPE_Hist_RF,1024,789,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5174993569958848,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:20:09.559713
epfl_p300,BPE_Hist_RF,1024,2024,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5174993569958848,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:20:09.562714
epfl_p300,BPE_Windowed_LogReg,1024,42,LOSO,0.7579089506172839,0.028434453352914002,0.7216435185185185,0.7910879629629629,0.6172453703703704,0.6033258558608671,0.21206400668060857,0.6903766396604939,3,5184,3,"[[3578, 742], [513, 351]]",2026-03-21T20:20:12.259883
epfl_p300,BPE_Windowed_LogReg,1024,123,LOSO,0.7567515432098766,0.029645348919888296,0.71875,0.7910879629629629,0.616087962962963,0.6020474789674708,0.20975537864527705,0.690356545781893,3,5184,3,"[[3573, 747], [514, 350]]",2026-03-21T20:20:12.262884
epfl_p300,BPE_Windowed_LogReg,1024,456,LOSO,0.7569444444444443,0.029398300038491615,0.7193287037037037,0.7910879629629629,0.6162037037037037,0.6022020790393682,0.21001227891682417,0.6903782471707819,3,5184,3,"[[3574, 746], [514, 350]]",2026-03-21T20:20:12.265883
epfl_p300,BPE_Windowed_LogReg,1024,789,LOSO,0.7569444444444443,0.029670442329595207,0.71875,0.7910879629629629,0.6162037037037037,0.6022032048027589,0.21005513152342747,0.6903525270061728,3,5184,3,"[[3574, 746], [514, 350]]",2026-03-21T20:20:12.269384
epfl_p300,BPE_Windowed_LogReg,1024,2024,LOSO,0.7567515432098766,0.029645348919888296,0.71875,0.7910879629629629,0.616087962962963,0.6020474789674708,0.20975537864527705,0.6903870884773662,3,5184,3,"[[3573, 747], [514, 350]]",2026-03-21T20:20:12.272384
epfl_p300,BPE_WindowedSeq_CNN,1024,42,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5833670910493828,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:20:31.466711
epfl_p300,BPE_WindowedSeq_CNN,1024,123,LOSO,0.8325617283950617,0.0010912141684977896,0.8310185185185185,0.8333333333333334,0.5,0.4554396538674121,0.0,0.5665360564557612,3,5184,3,"[[4315, 5], [863, 1]]",2026-03-21T20:20:57.348087
epfl_p300,BPE_WindowedSeq_CNN,1024,456,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5818146379886832,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:21:20.414800
epfl_p300,BPE_WindowedSeq_CNN,1024,789,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5772995434670781,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:21:41.709644
epfl_p300,BPE_WindowedSeq_CNN,1024,2024,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.556053481867284,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:22:05.494833
epfl_p300,BPE_Bigram_LogReg,1024,42,LOSO,0.5121527777777778,0.17168166527896447,0.29224537037037035,0.7112268518518517,0.5299768518518518,0.42793095143010146,0.03659984866788942,0.5443347318672839,3,5184,3,"[[2174, 2146], [383, 481]]",2026-03-21T20:22:07.890741
epfl_p300,BPE_Bigram_LogReg,1024,123,LOSO,0.6072530864197532,0.08589326855303431,0.4988425925925926,0.7089120370370371,0.5236111111111111,0.4903451043417449,0.038309887038363875,0.5443459844393004,3,5184,3,"[[2804, 1516], [520, 344]]",2026-03-21T20:22:07.893737
epfl_p300,BPE_Bigram_LogReg,1024,456,LOSO,0.7260802469135803,0.04710030381328193,0.6741898148148148,0.7881944444444443,0.5277777777777778,0.517227866526181,0.047361236432661026,0.5443403581532921,3,5184,3,"[[3565, 755], [665, 199]]",2026-03-21T20:22:07.896737
epfl_p300,BPE_Bigram_LogReg,1024,789,LOSO,0.5135030864197531,0.15020777069129232,0.34027777777777785,0.7065972222222222,0.5238425925925926,0.4336407505563127,0.02944657234699836,0.5443556295010289,3,5184,3,"[[2196, 2124], [398, 466]]",2026-03-21T20:22:07.899737
epfl_p300,BPE_Bigram_LogReg,1024,2024,LOSO,0.5879629629629629,0.09782318122850685,0.4670138888888889,0.7065972222222222,0.5268518518518518,0.47707147991440063,0.03341581154048826,0.544336741255144,3,5184,3,"[[2672, 1648], [488, 376]]",2026-03-21T20:22:07.902737
epfl_p300,BPE_Seq_CNN,1024,42,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5454053337191357,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:22:15.449822
epfl_p300,BPE_Seq_CNN,1024,123,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5389688625257202,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:22:22.672393
epfl_p300,BPE_Seq_CNN,1024,456,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5393116640946501,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:22:28.293527
epfl_p300,BPE_Seq_CNN,1024,789,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5383608217592593,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:22:35.404599
epfl_p300,BPE_Seq_CNN,1024,2024,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5321381494341564,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:22:41.334643
epfl_p300,BPE_Seq_Transformer,1024,42,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5487581983024691,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:23:42.607281
epfl_p300,BPE_Seq_Transformer,1024,123,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5452136381172838,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:24:27.974146
epfl_p300,BPE_Seq_Transformer,1024,456,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5506317515432099,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:25:21.534368
epfl_p300,BPE_Seq_Transformer,1024,789,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5491235050154321,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:26:28.634480
epfl_p300,BPE_Seq_Transformer,1024,2024,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5537820698302469,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T20:27:08.731483
epfl_p300,BPE_Seq_CW_Transformer,1024,42,LOSO,0.8331404320987654,0.0007217703292388209,0.8321759259259259,0.8339120370370371,0.5003472222222222,0.45563184222066117,0.0011565081966631308,0.575096450617284,3,5184,3,"[[4318, 2], [863, 1]]",2026-03-21T21:01:10.074950
epfl_p300,BPE_Seq_CW_Transformer,1024,123,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.500462962962963,0.4556853084397903,0.001536098310291889,0.554613554526749,3,5184,3,"[[4319, 1], [863, 1]]",2026-03-21T21:16:35.255240
epfl_p300,BPE_Seq_CW_Transformer,1024,456,LOSO,0.8341049382716049,0.001091214168497737,0.8333333333333334,0.8356481481481483,0.5032407407407408,0.46147482350013996,0.010606060606060655,0.5590643486368313,3,5184,3,"[[4318, 2], [858, 6]]",2026-03-21T21:26:44.562915
epfl_p300,BPE_Seq_CW_Transformer,1024,789,LOSO,0.8337191358024691,0.0005456070842488425,0.8333333333333334,0.8344907407407408,0.5030092592592592,0.46142891910963685,0.009917892002848613,0.5725734632201647,3,5184,3,"[[4316, 4], [858, 6]]",2026-03-21T21:28:22.824670
epfl_p300,BPE_Seq_CW_Transformer,1024,2024,LOSO,0.8321759259259259,0.0012501428816373544,0.8304398148148148,0.8333333333333334,0.5011574074074074,0.45868176724320725,0.0037965072133635904,0.5682753825874486,3,5184,3,"[[4310, 10], [860, 4]]",2026-03-21T21:29:56.726738
epfl_p300,EEGNet,1024,42,LOSO,0.84375,0.01984540300866002,0.8263888888888888,0.8715277777777778,0.6377314814814815,0.6508922711617776,0.31734417901780715,0.8176689493312758,3,5184,3,"[[4090, 230], [580, 284]]",2026-03-21T21:30:38.211781
epfl_p300,EEGNet,1024,123,LOSO,0.835841049382716,0.021243672682000315,0.8072916666666666,0.8582175925925926,0.6302083333333334,0.643376162354068,0.3008254298940202,0.833717528292181,3,5184,3,"[[4055, 265], [586, 278]]",2026-03-21T21:30:38.215782
epfl_p300,EEGNet,1024,456,LOSO,0.8431712962962963,0.015621427346472136,0.8223379629629629,0.8599537037037037,0.6327546296296297,0.6498769636929445,0.31425995703547405,0.8421931262860083,3,5184,3,"[[4097, 223], [590, 274]]",2026-03-21T21:30:38.219280
epfl_p300,EEGNet,1024,789,LOSO,0.84375,0.019647537618072884,0.8252314814814815,0.8709490740740741,0.6358796296296295,0.6533956307256039,0.31978332678470534,0.8184252829218108,3,5184,3,"[[4094, 226], [584, 280]]",2026-03-21T21:30:38.222780
epfl_p300,EEGNet,1024,2024,LOSO,0.8443287037037037,0.023046652490439638,0.8136574074074074,0.8692129629629629,0.6408564814814816,0.6638450352327053,0.3369428088678224,0.8195891203703703,3,5184,3,"[[4087, 233], [574, 290]]",2026-03-21T21:30:38.225780
epfl_p300,Patching_LogReg,1024,42,LOSO,0.8125,0.017761584783822698,0.7899305555555557,0.8269675925925927,0.5097222222222222,0.48705894269988065,0.025224697354224685,0.5445199974279835,3,5184,3,"[[4164, 156], [816, 48]]",2026-03-21T21:30:40.034318
epfl_p300,Patching_LogReg,1024,123,LOSO,0.8125,0.017761584783822698,0.7899305555555557,0.8333333333333334,0.5097222222222222,0.48705894269988065,0.025224697354224685,0.5445031185699588,3,5184,3,"[[4164, 156], [816, 48]]",2026-03-21T21:30:40.037318
epfl_p300,Patching_LogReg,1024,456,LOSO,0.8125,0.017761584783822698,0.7899305555555557,0.8333333333333334,0.5097222222222222,0.48705894269988065,0.025224697354224685,0.5445183899176955,3,5184,3,"[[4164, 156], [816, 48]]",2026-03-21T21:30:40.040317
epfl_p300,Patching_LogReg,1024,789,LOSO,0.8125,0.017761584783822698,0.7899305555555557,0.8333333333333334,0.5097222222222222,0.48705894269988065,0.025224697354224685,0.5445047260802468,3,5184,3,"[[4164, 156], [816, 48]]",2026-03-21T21:30:40.043319
epfl_p300,Patching_LogReg,1024,2024,LOSO,0.8125,0.017761584783822698,0.7899305555555557,0.8333333333333334,0.5097222222222222,0.48705894269988065,0.025224697354224685,0.5445232124485596,3,5184,3,"[[4164, 156], [816, 48]]",2026-03-21T21:30:40.046318
epfl_p300,VQ_LogReg,1024,42,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5344284497170781,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T21:30:47.548245
epfl_p300,VQ_LogReg,1024,123,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5344280478395061,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T21:30:47.551243
epfl_p300,VQ_LogReg,1024,456,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.534426038451646,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T21:30:47.554743
epfl_p300,VQ_LogReg,1024,789,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.534421617798354,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T21:30:47.557743
epfl_p300,VQ_LogReg,1024,2024,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5344204121656378,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T21:30:47.561243
epfl_p300,Chronos_Binning,1024,42,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5156531314300411,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T21:31:04.113255
epfl_p300,Chronos_Binning,1024,123,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5156499164094651,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T21:31:04.116255
epfl_p300,Chronos_Binning,1024,456,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5156631783693416,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T21:31:04.119759
epfl_p300,Chronos_Binning,1024,789,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5156483088991769,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T21:31:04.123255
epfl_p300,Chronos_Binning,1024,2024,LOSO,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.5,0.45454545454545453,0.0,0.5156479070216049,3,5184,3,"[[4320, 0], [864, 0]]",2026-03-21T21:31:04.126255
epfl_p300,PSD_LogReg,1024,42,LOSO,0.5970293209876544,0.04802272263412104,0.5619212962962963,0.6649305555555556,0.5753472222222223,0.510611568719263,0.09439895409688208,0.6020487718621399,3,5184,3,"[[2626, 1694], [395, 469]]",2026-03-21T21:31:07.173768
epfl_p300,PSD_LogReg,1024,123,LOSO,0.5970293209876544,0.04802272263412104,0.5619212962962963,0.6649305555555556,0.5753472222222223,0.510611568719263,0.09439895409688208,0.6020543981481482,3,5184,3,"[[2626, 1694], [395, 469]]",2026-03-21T21:31:07.177269
epfl_p300,PSD_LogReg,1024,456,LOSO,0.5966435185185185,0.04788226757740186,0.5619212962962963,0.6643518518518519,0.5751157407407408,0.5103340558211101,0.09403382587542934,0.6020495756172839,3,5184,3,"[[2624, 1696], [395, 469]]",2026-03-21T21:31:07.182769
epfl_p300,PSD_LogReg,1024,789,LOSO,0.5970293209876544,0.04801574838779835,0.5625,0.6649305555555556,0.5753472222222222,0.5106125458123674,0.09439886723404334,0.6020463605967078,3,5184,3,"[[2626, 1694], [395, 469]]",2026-03-21T21:31:07.185768
epfl_p300,PSD_LogReg,1024,2024,LOSO,0.5970293209876544,0.04802272263412104,0.5619212962962963,0.6649305555555556,0.5753472222222223,0.510611568719263,0.09439895409688208,0.6020222479423869,3,5184,3,"[[2626, 1694], [395, 469]]",2026-03-21T21:31:07.188768
ssvep_nakanishi,BPE_Hist_LogReg,1024,42,LOSO,0.05740740740740741,0.002618914004394621,0.05555555555555555,0.06111111111111111,0.05740740740740741,0.04470738302452354,-0.028282828282828316,0.4995061728395062,3,540,3,"[[1, 1, 16, 0, 2, 3, 5, 5, 5, 4, 2, 1], [6, 1, 11, 0, 0, 1, 5, 12, 2, 5, 1, 1], [6, 0, 7, 1, 3, 3, 6, 6, 1, 6, 5, 1], [4, 2, 7, 0, 1, 1, 6, 9, 4, 6, 4, 1], [6, 3, 5, 0, 3, 1, 8, 7, 2, 5, 3, 2], [3, 0, 9, 1, 2, 3, 7, 10, 2, 6, 1, 1], [2, 0, 9, 0, 6, 1, 6, 8, 2, 7, 3, 1], [3, 3, 10, 0, 2, 1, 7, 3, 5, 8, 2, 1], [7, 2, 8, 0, 2, 1, 5, 8, 2, 5, 3, 2], [6, 0, 5, 1, 1, 5, 6, 11, 2, 3, 3, 2], [5, 2, 7, 0, 1, 0, 14, 6, 2, 5, 2, 1], [1, 0, 12, 0, 6, 1, 9, 10, 1, 3, 2, 0]]",2026-03-21T21:31:28.289820
ssvep_nakanishi,BPE_Hist_LogReg,1024,123,LOSO,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.041989667017333865,-0.030303030303030276,0.4994837261503928,3,540,3,"[[1, 1, 16, 0, 2, 3, 5, 5, 5, 4, 2, 1], [6, 0, 11, 0, 0, 2, 5, 12, 2, 5, 1, 1], [6, 0, 7, 1, 3, 3, 6, 6, 1, 6, 5, 1], [4, 2, 7, 0, 1, 1, 6, 9, 4, 6, 4, 1], [7, 3, 6, 0, 3, 1, 6, 7, 2, 5, 3, 2], [3, 0, 9, 1, 2, 3, 7, 10, 2, 6, 1, 1], [2, 0, 9, 0, 6, 1, 6, 8, 2, 7, 3, 1], [3, 3, 9, 0, 2, 1, 7, 3, 5, 9, 2, 1], [7, 2, 8, 0, 2, 1, 5, 8, 2, 5, 3, 2], [6, 0, 5, 1, 1, 5, 6, 11, 2, 3, 3, 2], [5, 2, 7, 0, 1, 0, 13, 6, 2, 6, 2, 1], [1, 0, 12, 0, 7, 1, 9, 10, 1, 3, 1, 0]]",2026-03-21T21:31:28.293319
ssvep_nakanishi,BPE_Hist_LogReg,1024,456,LOSO,0.05925925925925926,0.002618914004394621,0.05555555555555555,0.06111111111111111,0.05925925925925926,0.047109036340811004,-0.02626262626262621,0.4994163860830528,3,540,3,"[[2, 1, 15, 0, 2, 3, 5, 5, 5, 4, 2, 1], [6, 1, 11, 0, 0, 1, 5, 12, 2, 5, 1, 1], [6, 0, 7, 1, 3, 3, 6, 6, 1, 6, 5, 1], [4, 2, 7, 0, 1, 1, 6, 9, 4, 6, 4, 1], [6, 3, 5, 0, 3, 1, 8, 7, 2, 5, 3, 2], [3, 0, 9, 1, 2, 3, 7, 10, 2, 6, 1, 1], [2, 0, 9, 0, 6, 1, 6, 8, 2, 7, 3, 1], [3, 3, 10, 0, 2, 1, 7, 3, 5, 8, 2, 1], [7, 2, 8, 0, 2, 1, 5, 8, 2, 5, 3, 2], [6, 0, 5, 1, 1, 5, 6, 11, 2, 3, 3, 2], [5, 2, 7, 0, 2, 0, 14, 6, 2, 5, 2, 0], [1, 0, 12, 0, 7, 1, 9, 10, 1, 3, 1, 0]]",2026-03-21T21:31:28.296820
ssvep_nakanishi,BPE_Hist_LogReg,1024,789,LOSO,0.05925925925925926,0.002618914004394621,0.05555555555555555,0.06111111111111111,0.05925925925925926,0.04490418709126586,-0.026262626262626283,0.4994500561167228,3,540,3,"[[1, 1, 16, 0, 2, 3, 5, 5, 5, 4, 2, 1], [6, 1, 11, 0, 0, 1, 5, 13, 2, 4, 1, 1], [6, 0, 7, 1, 3, 3, 6, 6, 1, 6, 5, 1], [4, 2, 7, 0, 1, 1, 6, 9, 4, 6, 4, 1], [5, 3, 6, 0, 3, 1, 8, 7, 2, 5, 3, 2], [3, 0, 9, 1, 2, 3, 7, 10, 2, 6, 1, 1], [2, 0, 9, 0, 6, 1, 6, 8, 2, 7, 3, 1], [3, 3, 10, 0, 2, 1, 7, 4, 5, 7, 2, 1], [7, 2, 8, 0, 3, 1, 5, 8, 2, 4, 3, 2], [6, 0, 5, 1, 1, 5, 6, 11, 2, 3, 3, 2], [5, 2, 7, 0, 1, 0, 14, 6, 2, 5, 2, 1], [1, 0, 13, 0, 7, 1, 9, 10, 0, 3, 1, 0]]",2026-03-21T21:31:28.299820
ssvep_nakanishi,BPE_Hist_LogReg,1024,2024,LOSO,0.05925925925925926,0.002618914004394621,0.05555555555555555,0.06111111111111111,0.05925925925925926,0.045263315476816814,-0.02626262626262621,0.4994725028058362,3,540,3,"[[1, 1, 16, 0, 2, 3, 5, 5, 5, 4, 2, 1], [6, 1, 11, 0, 0, 1, 5, 12, 2, 5, 1, 1], [6, 0, 7, 1, 3, 3, 6, 6, 1, 6, 5, 1], [4, 2, 7, 0, 1, 1, 6, 9, 4, 6, 4, 1], [7, 3, 5, 0, 3, 1, 7, 7, 3, 5, 3, 1], [3, 0, 9, 1, 2, 3, 7, 10, 2, 6, 1, 1], [2, 0, 9, 0, 6, 0, 6, 8, 3, 7, 3, 1], [3, 3, 10, 0, 2, 1, 7, 4, 5, 7, 2, 1], [7, 2, 8, 0, 3, 1, 5, 8, 2, 4, 3, 2], [6, 0, 5, 1, 1, 5, 6, 11, 2, 3, 3, 2], [5, 2, 7, 0, 1, 0, 14, 6, 2, 5, 2, 1], [1, 0, 12, 0, 7, 1, 9, 10, 1, 3, 1, 0]]",2026-03-21T21:31:28.302824
ssvep_nakanishi,BPE_Hist_RF,1024,42,LOSO,0.1111111111111111,0.02759197115879878,0.07222222222222222,0.13333333333333333,0.11111111111111112,0.11167549018297639,0.030303030303030238,0.5022390572390573,3,540,3,"[[2, 3, 3, 3, 3, 7, 3, 5, 5, 5, 2, 4], [4, 7, 9, 1, 5, 2, 2, 4, 3, 2, 4, 2], [7, 4, 3, 1, 3, 6, 4, 5, 2, 2, 1, 7], [7, 4, 3, 6, 2, 1, 4, 5, 5, 4, 1, 3], [3, 2, 2, 4, 4, 3, 5, 6, 2, 3, 6, 5], [3, 6, 2, 3, 5, 5, 4, 6, 6, 1, 1, 3], [3, 3, 0, 4, 6, 4, 7, 5, 3, 3, 3, 4], [3, 2, 3, 6, 4, 6, 5, 7, 2, 0, 3, 4], [3, 5, 8, 3, 1, 4, 7, 2, 5, 0, 2, 5], [4, 3, 2, 8, 4, 5, 2, 5, 1, 5, 1, 5], [4, 2, 1, 1, 7, 4, 2, 7, 3, 2, 7, 5], [4, 2, 5, 5, 4, 3, 7, 6, 4, 0, 3, 2]]",2026-03-21T21:31:31.842750
ssvep_nakanishi,BPE_Hist_RF,1024,123,LOSO,0.1111111111111111,0.02759197115879878,0.07222222222222222,0.13333333333333333,0.11111111111111112,0.11167549018297639,0.030303030303030238,0.5022390572390573,3,540,3,"[[2, 3, 3, 3, 3, 7, 3, 5, 5, 5, 2, 4], [4, 7, 9, 1, 5, 2, 2, 4, 3, 2, 4, 2], [7, 4, 3, 1, 3, 6, 4, 5, 2, 2, 1, 7], [7, 4, 3, 6, 2, 1, 4, 5, 5, 4, 1, 3], [3, 2, 2, 4, 4, 3, 5, 6, 2, 3, 6, 5], [3, 6, 2, 3, 5, 5, 4, 6, 6, 1, 1, 3], [3, 3, 0, 4, 6, 4, 7, 5, 3, 3, 3, 4], [3, 2, 3, 6, 4, 6, 5, 7, 2, 0, 3, 4], [3, 5, 8, 3, 1, 4, 7, 2, 5, 0, 2, 5], [4, 3, 2, 8, 4, 5, 2, 5, 1, 5, 1, 5], [4, 2, 1, 1, 7, 4, 2, 7, 3, 2, 7, 5], [4, 2, 5, 5, 4, 3, 7, 6, 4, 0, 3, 2]]",2026-03-21T21:31:31.845752
